E:/LIS_data/2017/0816/ISS_LIS_SC_V1.0_20170816_FIN_03528.nc,39,2017-08-16 01:14:35.277851581,2017-08-16 01:16:00.102207660
E:/LIS_data/2017/0816/ISS_LIS_SC_V1.0_20170816_FIN_03543.nc,21,2017-08-17 00:21:48.926427006,2017-08-17 00:23:16.066334843
E:/LIS_data/2017/0821/ISS_LIS_SC_V1.0_20170821_FIN_03619.nc,1,2017-08-21 23:13:23.636052370,2017-08-21 23:13:23.636052370
E:/LIS_data/2017/0822/ISS_LIS_SC_V1.0_20170822_FIN_03634.nc,151,2017-08-22 22:21:00.317173719,2017-08-22 22:22:48.625767469
E:/LIS_data/2017/0825/ISS_LIS_SC_V1.0_20170825_FIN_03680.nc,1,2017-08-25 21:20:58.863255023,2017-08-25 21:20:58.863255023
E:/LIS_data/2017/0915/ISS_LIS_SC_V1.0_20170915_FIN_04001.nc,4,2017-09-15 12:43:28.635141015,2017-09-15 12:44:32.207467675
E:/LIS_data/2017/0917/ISS_LIS_SC_V1.0_20170917_FIN_04032.nc,8,2017-09-17 12:35:33.783982753,2017-09-17 12:37:04.082124233
E:/LIS_data/2017/0918/ISS_LIS_SC_V1.0_20170918_FIN_04047.nc,5,2017-09-18 11:43:11.867024540,2017-09-18 11:44:33.732426762
E:/LIS_data/2017/0919/ISS_LIS_SC_V1.0_20170919_FIN_04058.nc,3,2017-09-19 04:21:05.190984010,2017-09-19 04:21:50.717656373
E:/LIS_data/2017/1004/ISS_LIS_SC_V1.0_20171004_FIN_04292.nc,1,2017-10-04 05:50:46.907757759,2017-10-04 05:50:46.907757759
E:/LIS_data/2017/1007/ISS_LIS_SC_V1.0_20171007_FIN_04338.nc,219,2017-10-07 04:49:09.437466859,2017-10-07 04:50:50.458813905
E:/LIS_data/2017/1010/ISS_LIS_SC_V1.0_20171010_FIN_04384.nc,2,2017-10-10 03:49:56.548493862,2017-10-10 03:50:02.107545375
E:/LIS_data/2017/1015/ISS_LIS_SC_V1.0_20171015_FIN_04460.nc,1,2017-10-15 01:05:01.701996445,2017-10-15 01:05:01.701996445
E:/LIS_data/2017/1021/ISS_LIS_SC_V1.0_20171021_FIN_04567.nc,34,2017-10-21 22:11:13.360694408,2017-10-21 22:12:41.803199291
E:/LIS_data/2018/0223/ISS_LIS_SC_V1.0_20180223_FIN_06509.nc,3,2018-02-23 20:39:27.808660745,2018-02-23 20:40:25.683767557
